source_pu,alpha,slot,converged,control_actions_complete,solver_error,Vmin_pu,Vmin_node,Vmax_pu,Vmax_node,max_phase_line_loading_pu,line_witness,max_transformer_phase_current_pu,transformer_current_witness,max_transformer_winding_kva_pu,transformer_kva_witness,undervoltage_nodes,overvoltage_nodes,line_violations,transformer_current_violations,transformer_kva_violations,native_P_scheduled_kw,native_Q_scheduled_kvar,PV_scheduled_kw,AIDC_P_scheduled_kw,AIDC_Q_scheduled_kvar,MESS_P_scheduled_kw,MESS_Q_scheduled_kvar,feasible_slot
1.04,0.5775,0,True,True,,0.974195628066049,sx2748781a.2,1.0399999934583048,sourcebus.3,0.731814090191959,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.22059651255097185,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2251744209073268,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4676.161025903854,1171.9564243724585,0.0,1136.5149553661693,373.554401126925,0.0,0.0,True
1.04,0.5775,1,True,True,,0.9741836485594587,sx2748781a.2,1.0399999934522677,sourcebus.3,0.731831933478416,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2206135191194882,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.22517437213645347,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4676.161025903854,1171.9564243724585,0.0,1136.5149551325344,373.55440105013287,0.0,0.0,True
1.04,0.5775,2,True,True,,0.9773456333267136,sx2802481a.1,1.040008140750714,hvmv_sub_hsb.3,0.7061122626746644,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.21431062668243586,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2189465907785465,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4524.45208293406,1133.9345792385348,0.0,1136.5149549020769,373.5544009743853,0.0,0.0,True
1.04,0.5775,3,True,True,,0.9773551862755558,sx2802481a.1,1.040008116028455,hvmv_sub_hsb.3,0.7061231410508657,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.21429743653940364,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.21894464474796815,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4524.45208293406,1133.9345792385348,0.0,1136.5149546747543,373.55440089966777,0.0,0.0,True
1.04,0.5775,4,True,True,,0.9805877237188207,sx2802481a.1,1.0400904704184286,hvmv_sub_hsb.3,0.6829602180124054,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20861803889364575,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.21330738762183385,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4385.587305423672,1099.1317854038432,0.0,1136.5149544505225,373.5544008259665,0.0,0.0,True
1.04,0.5775,5,True,True,,0.9806118016201615,sx2802481a.1,1.0400901609268485,hvmv_sub_hsb.3,0.6830795394562941,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20859022001675354,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.21330883207577575,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4385.587305423672,1099.1317854038432,0.0,1136.5149544375531,373.55440082170367,0.0,0.0,True
1.04,0.5775,6,True,True,,0.9832428733767111,sx2802481a.1,1.0401606208159508,hvmv_sub_hsb.3,0.6610752174651078,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2032955842253831,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2080534289728317,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4254.666269912022,1066.3198809798043,0.0,1136.5149544246508,373.5544008174629,0.0,0.0,True
1.04,0.5775,7,True,True,,0.983261777087079,sx2802481a.1,1.0401605372138516,hvmv_sub_hsb.3,0.6611017873145056,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20326996140304063,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2080473950155693,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4254.666269912022,1066.3198809798043,0.0,1136.5149544118156,373.5544008132441,0.0,0.0,True
1.04,0.5775,8,True,True,,0.9846575375118548,sx2802481a.1,1.0401921180284226,hvmv_sub_hsb.3,0.6497266686362726,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19946245661989925,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20420990022616603,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4157.989860250504,1042.090488800954,0.0,1136.5149543990472,373.5544008090473,0.0,0.0,True
1.04,0.5775,9,True,True,,0.9846558663770125,sx2802481a.1,1.040191794632769,hvmv_sub_hsb.3,0.6498288138546838,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19947166554357895,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20421056549456168,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4157.989860250504,1042.090488800954,0.0,1136.5149544206663,373.55440081615325,0.0,0.0,True
