source_pu,alpha,slot,converged,control_actions_complete,solver_error,Vmin_pu,Vmin_node,Vmax_pu,Vmax_node,max_phase_line_loading_pu,line_witness,max_transformer_phase_current_pu,transformer_current_witness,max_transformer_winding_kva_pu,transformer_kva_witness,undervoltage_nodes,overvoltage_nodes,line_violations,transformer_current_violations,transformer_kva_violations,native_P_scheduled_kw,native_Q_scheduled_kvar,PV_scheduled_kw,AIDC_P_scheduled_kw,AIDC_Q_scheduled_kvar,MESS_P_scheduled_kw,MESS_Q_scheduled_kvar,feasible_slot
1.04,0.577,0,True,True,,0.9742821175088585,sx2748781a.2,1.0399999936118902,sourcebus.3,0.7311256809221439,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2204268352252822,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.22500730395829685,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4672.112401639002,1170.9417434855557,0.0,1136.5149553661693,373.554401126925,0.0,0.0,True
1.04,0.577,1,True,True,,0.9742702005498834,sx2748781a.2,1.039999993605865,sourcebus.3,0.7311435406276501,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.22044376653801165,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.22500725377134007,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4672.112401639002,1170.9417434855557,0.0,1136.5149551325344,373.55440105013287,0.0,0.0,True
1.04,0.577,2,True,True,,0.9774262123852892,sx2802481a.1,1.0400102748800493,hvmv_sub_hsb.3,0.7054500002728867,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2141485344722094,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.21878661166129787,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4520.53480840338,1132.9528176980684,0.0,1136.5149549020769,373.5544009743853,0.0,0.0,True
1.04,0.577,3,True,True,,0.9774357153495405,sx2802481a.1,1.040010250327165,hvmv_sub_hsb.3,0.7054607910709402,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2141354094389022,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.21878467652545902,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4520.53480840338,1132.9528176980684,0.0,1136.5149546747543,373.55440089966777,0.0,0.0,True
1.04,0.577,4,True,True,,0.9806650850666754,sx2802481a.1,1.0400925242317955,hvmv_sub_hsb.3,0.6823216004734735,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20846278969324897,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.21315407563168312,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4381.79026013759,1098.1801561524112,0.0,1136.5149544505225,373.5544008259665,0.0,0.0,True
1.04,0.577,5,True,True,,0.98068910605677,sx2802481a.1,1.0400922155274022,hvmv_sub_hsb.3,0.6824405717440446,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2084350326232762,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2131555166706027,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4381.79026013759,1098.1801561524112,0.0,1136.5149544375531,373.55440082170367,0.0,0.0,True
1.04,0.577,6,True,True,,0.9833170311275294,sx2802481a.1,1.0401625869196636,hvmv_sub_hsb.3,0.6604584853212531,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.2031467296961275,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20790608812033468,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4250.9825761718375,1065.3966603036313,0.0,1136.5149544246508,373.5544008174629,0.0,0.0,True
1.04,0.577,7,True,True,,0.9833358550799867,sx2802481a.1,1.040162503663734,hvmv_sub_hsb.3,0.6604849118754108,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.20312121125869914,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20790008106792615,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4250.9825761718375,1065.3966603036313,0.0,1136.5149544118156,373.5544008132441,0.0,0.0,True
1.04,0.577,8,True,True,,0.9847295053257636,sx2802481a.1,1.0401940239713676,hvmv_sub_hsb.3,0.649121147102755,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19931796719361364,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.2040667462762234,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4154.389869029507,1041.1882459535072,0.0,1136.5149543990472,373.5544008090473,0.0,0.0,True
1.04,0.577,9,True,True,,0.9847278635095332,sx2802481a.1,1.040193701463221,hvmv_sub_hsb.3,0.649223025939335,Line.tpx21459660c0|t2|sx3101194c.1.2|node1,0.19932712476022071,Transformer.hvmv_sub|t2|regxfmr_hvmv_sub_lsb.1.2.3.0|node1,0.20406740764820724,Transformer.hvmv_sub|w1|hvmv_sub_hsb,0,0,0,0,0,4154.389869029507,1041.1882459535072,0.0,1136.5149544206663,373.55440081615325,0.0,0.0,True
